Datum,Bundesland,Bundesland_Id,Altersgruppe,fixierte_7T_Hospitalisierung_Faelle,aktualisierte_7T_Hospitalisierung_Faelle,PS_adjustierte_7T_Hospitalisierung_Faelle,UG_PI_adjustierte_7T_Hospitalisierung_Faelle,OG_PI_adjustierte_7T_Hospitalisierung_Faelle,Bevoelkerung,fixierte_7T_Hospitalisierung_Inzidenz,aktualisierte_7T_Hospitalisierung_Inzidenz,PS_adjustierte_7T_Hospitalisierung_Inzidenz,UG_PI_adjustierte_7T_Hospitalisierung_Inzidenz,OG_PI_adjustierte_7T_Hospitalisierung_Inzidenz
2022-07-08,Bundesgebiet,00,00+,5023,7623,7740,7707,7781,83155031,6.04,9.17,9.31,9.27,9.36
2022-07-07,Bundesgebiet,00,00+,4858,7470,7570,7541,7605,83155031,5.84,8.98,9.1,9.07,9.15
2022-07-06,Bundesgebiet,00,00+,4752,7341,7423,7399,7453,83155031,5.71,8.83,8.93,8.9,8.96
2022-07-05,Bundesgebiet,00,00+,4624,7286,7351,7331,7375,83155031,5.56,8.76,8.84,8.82,8.87
2022-07-04,Bundesgebiet,00,00+,4313,7257,7299,7286,7317,83155031,5.19,8.73,8.78,8.76,8.8
2022-07-03,Bundesgebiet,00,00+,4538,7235,7273,7261,7290,83155031,5.46,8.7,8.75,8.73,8.77
2022-07-02,Bundesgebiet,00,00+,4783,7221,7256,7244,7271,83155031,5.75,8.68,8.73,8.71,8.74
2022-07-01,Bundesgebiet,00,00+,4608,7159,7184,7175,7196,83155031,5.54,8.61,8.64,8.63,8.65
2022-06-30,Bundesgebiet,00,00+,4307,7122,7139,7133,7148,83155031,5.18,8.56,8.59,8.58,8.6
2022-06-29,Bundesgebiet,00,00+,4089,6946,6956,6952,6961,83155031,4.92,8.35,8.37,8.36,8.37
2022-06-28,Bundesgebiet,00,00+,3884,6810,6814,6812,6817,83155031,4.67,8.19,8.2,8.19,8.2
2022-06-27,Bundesgebiet,00,00+,3917,6658,6658,6658,6658,83155031,4.71,8.01,8.01,8.01,8.01
2022-06-26,Bundesgebiet,00,00+,4114,6613,6613,6613,6613,83155031,4.95,7.95,7.95,7.95,7.95
2022-06-25,Bundesgebiet,00,00+,4338,6593,6593,6593,6593,83155031,5.22,7.93,7.93,7.93,7.93
2022-06-24,Bundesgebiet,00,00+,4293,6563,6563,6563,6563,83155031,5.16,7.89,7.89,7.89,7.89
2022-06-23,Bundesgebiet,00,00+,3632,5909,5909,5909,5909,83155031,4.37,7.11,7.11,7.11,7.11
2022-06-22,Bundesgebiet,00,00+,3202,5633,5633,5633,5633,83155031,3.85,6.77,6.77,6.77,6.77
2022-06-21,Bundesgebiet,00,00+,2783,5278,5278,5278,5278,83155031,3.35,6.35,6.35,6.35,6.35
2022-06-20,Bundesgebiet,00,00+,2534,4763,4763,4763,4763,83155031,3.05,5.73,5.73,5.73,5.73
2022-06-19,Bundesgebiet,00,00+,2638,4692,4692,4692,4692,83155031,3.17,5.64,5.64,5.64,5.64
2022-06-18,Bundesgebiet,00,00+,2795,4617,4617,4617,4617,83155031,3.36,5.55,5.55,5.55,5.55
2022-06-17,Bundesgebiet,00,00+,2548,4274,4274,4274,4274,83155031,3.06,5.14,5.14,5.14,5.14
2022-06-16,Bundesgebiet,00,00+,2945,4581,4581,4581,4581,83155031,3.54,5.51,5.51,5.51,5.51
2022-06-15,Bundesgebiet,00,00+,2882,4584,4584,4584,4584,83155031,3.47,5.51,5.51,5.51,5.51
2022-06-14,Bundesgebiet,00,00+,2989,4823,4823,4823,4823,83155031,3.59,5.8,5.8,5.8,5.8
2022-06-13,Bundesgebiet,00,00+,2238,3845,3845,3845,3845,83155031,2.69,4.62,4.62,4.62,4.62
2022-06-12,Bundesgebiet,00,00+,2300,3784,3784,3784,3784,83155031,2.77,4.55,4.55,4.55,4.55
2022-06-11,Bundesgebiet,00,00+,2430,3751,3751,3751,3751,83155031,2.92,4.51,4.51,4.51,4.51
2022-06-10,Bundesgebiet,00,00+,2218,3606,3606,3606,3606,83155031,2.67,4.34,4.34,4.34,4.34
2022-06-09,Bundesgebiet,00,00+,1976,3384,3384,3384,3384,83155031,2.38,4.07,4.07,4.07,4.07
2022-06-08,Bundesgebiet,00,00+,1609,3078,3078,3078,3078,83155031,1.93,3.7,3.7,3.7,3.7
2022-06-07,Bundesgebiet,00,00+,1252,2493,2493,2493,2493,83155031,1.51,3,3,3,3
2022-06-06,Bundesgebiet,00,00+,1814,2982,2982,2982,2982,83155031,2.18,3.59,3.59,3.59,3.59
2022-06-05,Bundesgebiet,00,00+,1895,2970,2970,2970,2970,83155031,2.28,3.57,3.57,3.57,3.57
2022-06-04,Bundesgebiet,00,00+,1989,2922,2922,2922,2922,83155031,2.39,3.51,3.51,3.51,3.51
2022-06-03,Bundesgebiet,00,00+,2031,2907,2907,2907,2907,83155031,2.44,3.5,3.5,3.5,3.5
2022-06-02,Bundesgebiet,00,00+,1623,2542,2542,2542,2542,83155031,1.95,3.06,3.06,3.06,3.06
2022-06-01,Bundesgebiet,00,00+,1516,2482,2482,2482,2482,83155031,1.82,2.98,2.98,2.98,2.98
2022-05-31,Bundesgebiet,00,00+,1445,2478,2478,2478,2478,83155031,1.74,2.98,2.98,2.98,2.98
2022-05-30,Bundesgebiet,00,00+,1426,2532,2532,2532,2532,83155031,1.71,3.04,3.04,3.04,3.04
2022-05-29,Bundesgebiet,00,00+,1523,2552,2552,2552,2552,83155031,1.83,3.07,3.07,3.07,3.07
2022-05-28,Bundesgebiet,00,00+,1641,2624,2624,2624,2624,83155031,1.97,3.16,3.16,3.16,3.16
2022-05-27,Bundesgebiet,00,00+,1561,2613,2613,2613,2613,83155031,1.88,3.14,3.14,3.14,3.14
2022-05-26,Bundesgebiet,00,00+,2017,3039,3039,3039,3039,83155031,2.43,3.65,3.65,3.65,3.65
2022-05-25,Bundesgebiet,00,00+,2129,3227,3227,3227,3227,83155031,2.56,3.88,3.88,3.88,3.88
2022-05-24,Bundesgebiet,00,00+,2261,3423,3423,3423,3423,83155031,2.72,4.12,4.12,4.12,4.12
2022-05-23,Bundesgebiet,00,00+,2309,3641,3641,3641,3641,83155031,2.78,4.38,4.38,4.38,4.38
2022-05-22,Bundesgebiet,00,00+,2407,3661,3661,3661,3661,83155031,2.89,4.4,4.4,4.4,4.4
2022-05-21,Bundesgebiet,00,00+,2561,3693,3693,3693,3693,83155031,3.08,4.44,4.44,4.44,4.44
2022-05-20,Bundesgebiet,00,00+,2598,3878,3878,3878,3878,83155031,3.12,4.66,4.66,4.66,4.66
2022-05-19,Bundesgebiet,00,00+,2669,4068,4068,4068,4068,83155031,3.21,4.89,4.89,4.89,4.89
2022-05-18,Bundesgebiet,00,00+,2683,4208,4208,4208,4208,83155031,3.23,5.06,5.06,5.06,5.06
2022-05-17,Bundesgebiet,00,00+,2750,4400,4400,4400,4400,83155031,3.31,5.29,5.29,5.29,5.29
2022-05-16,Bundesgebiet,00,00+,2928,4643,4643,4643,4643,83155031,3.52,5.58,5.58,5.58,5.58
2022-05-15,Bundesgebiet,00,00+,3069,4674,4674,4674,4674,83155031,3.69,5.62,5.62,5.62,5.62
2022-05-14,Bundesgebiet,00,00+,3242,4742,4742,4742,4742,83155031,3.9,5.7,5.7,5.7,5.7
2022-05-13,Bundesgebiet,00,00+,3248,4835,4835,4835,4835,83155031,3.91,5.81,5.81,5.81,5.81
2022-05-12,Bundesgebiet,00,00+,3186,4982,4982,4982,4982,83155031,3.83,5.99,5.99,5.99,5.99
2022-05-11,Bundesgebiet,00,00+,3259,5147,5147,5147,5147,83155031,3.92,6.19,6.19,6.19,6.19
2022-05-10,Bundesgebiet,00,00+,3246,5283,5283,5283,5283,83155031,3.9,6.35,6.35,6.35,6.35
2022-05-09,Bundesgebiet,00,00+,3116,5247,5247,5247,5247,83155031,3.75,6.31,6.31,6.31,6.31
2022-05-08,Bundesgebiet,00,00+,3309,5339,5339,5339,5339,83155031,3.98,6.42,6.42,6.42,6.42
2022-05-07,Bundesgebiet,00,00+,3526,5397,5397,5397,5397,83155031,4.24,6.49,6.49,6.49,6.49
2022-05-06,Bundesgebiet,00,00+,3550,5536,5536,5536,5536,83155031,4.27,6.66,6.66,6.66,6.66
2022-05-05,Bundesgebiet,00,00+,3469,5602,5602,5602,5602,83155031,4.17,6.74,6.74,6.74,6.74
2022-05-04,Bundesgebiet,00,00+,3477,5727,5727,5727,5727,83155031,4.18,6.89,6.89,6.89,6.89
2022-05-03,Bundesgebiet,00,00+,3462,5842,5842,5842,5842,83155031,4.16,7.03,7.03,7.03,7.03
2022-05-02,Bundesgebiet,00,00+,3542,6180,6180,6180,6180,83155031,4.26,7.43,7.43,7.43,7.43
2022-05-01,Bundesgebiet,00,00+,3825,6300,6300,6300,6300,83155031,4.6,7.58,7.58,7.58,7.58
2022-04-30,Bundesgebiet,00,00+,4090,6416,6416,6416,6416,83155031,4.92,7.72,7.72,7.72,7.72
2022-04-29,Bundesgebiet,00,00+,4221,6687,6687,6687,6687,83155031,5.08,8.04,8.04,8.04,8.04
2022-04-28,Bundesgebiet,00,00+,4417,7066,7066,7066,7066,83155031,5.31,8.5,8.5,8.5,8.5
2022-04-27,Bundesgebiet,00,00+,4639,7617,7617,7617,7617,83155031,5.58,9.16,9.16,9.16,9.16
2022-04-26,Bundesgebiet,00,00+,5090,8425,8425,8425,8425,83155031,6.12,10.13,10.13,10.13,10.13
2022-04-25,Bundesgebiet,00,00+,4192,7457,7457,7457,7457,83155031,5.04,8.97,8.97,8.97,8.97
2022-04-24,Bundesgebiet,00,00+,4316,7432,7432,7432,7432,83155031,5.19,8.94,8.94,8.94,8.94
2022-04-23,Bundesgebiet,00,00+,4466,7456,7456,7456,7456,83155031,5.37,8.97,8.97,8.97,8.97
2022-04-22,Bundesgebiet,00,00+,3761,6824,6824,6824,6824,83155031,4.52,8.21,8.21,8.21,8.21
2022-04-21,Bundesgebiet,00,00+,3529,6884,6884,6884,6884,83155031,4.24,8.28,8.28,8.28,8.28
2022-04-20,Bundesgebiet,00,00+,3083,6694,6694,6694,6694,83155031,3.71,8.05,8.05,8.05,8.05
2022-04-19,Bundesgebiet,00,00+,2890,6384,6384,6384,6384,83155031,3.48,7.68,7.68,7.68,7.68
2022-04-18,Bundesgebiet,00,00+,4085,7654,7654,7654,7654,83155031,4.91,9.2,9.2,9.2,9.2
2022-04-17,Bundesgebiet,00,00+,4381,7801,7801,7801,7801,83155031,5.27,9.38,9.38,9.38,9.38
2022-04-16,Bundesgebiet,00,00+,4648,7950,7950,7950,7950,83155031,5.59,9.56,9.56,9.56,9.56
2022-04-15,Bundesgebiet,00,00+,5497,8809,8809,8809,8809,83155031,6.61,10.59,10.59,10.59,10.59
2022-04-14,Bundesgebiet,00,00+,5334,8912,8912,8912,8912,83155031,6.41,10.72,10.72,10.72,10.72
2022-04-13,Bundesgebiet,00,00+,5396,9195,9195,9195,9195,83155031,6.49,11.06,11.06,11.06,11.06
2022-04-12,Bundesgebiet,00,00+,5290,9332,9332,9332,9332,83155031,6.36,11.22,11.22,11.22,11.22
2022-04-11,Bundesgebiet,00,00+,5211,9361,9361,9361,9361,83155031,6.27,11.26,11.26,11.26,11.26
2022-04-10,Bundesgebiet,00,00+,5369,9354,9354,9354,9354,83155031,6.46,11.25,11.25,11.25,11.25
2022-04-09,Bundesgebiet,00,00+,5644,9419,9419,9419,9419,83155031,6.79,11.33,11.33,11.33,11.33
2022-04-08,Bundesgebiet,00,00+,5415,9459,9459,9459,9459,83155031,6.51,11.38,11.38,11.38,11.38
2022-04-07,Bundesgebiet,00,00+,5403,9714,9714,9714,9714,83155031,6.5,11.68,11.68,11.68,11.68
2022-04-06,Bundesgebiet,00,00+,5503,9928,9928,9928,9928,83155031,6.62,11.94,11.94,11.94,11.94
2022-04-05,Bundesgebiet,00,00+,5418,10300,10300,10300,10300,83155031,6.52,12.39,12.39,12.39,12.39
2022-04-04,Bundesgebiet,00,00+,5498,10566,10566,10566,10566,83155031,6.61,12.71,12.71,12.71,12.71
2022-04-03,Bundesgebiet,00,00+,5797,10754,10754,10754,10754,83155031,6.97,12.93,12.93,12.93,12.93
2022-04-02,Bundesgebiet,00,00+,6086,11020,11020,11020,11020,83155031,7.32,13.25,13.25,13.25,13.25
2022-04-01,Bundesgebiet,00,00+,6097,11423,11423,11423,11423,83155031,7.33,13.74,13.74,13.74,13.74
2022-03-31,Bundesgebiet,00,00+,5993,11596,11596,11596,11596,83155031,7.21,13.95,13.95,13.95,13.95
2022-03-30,Bundesgebiet,00,00+,5997,11797,11797,11797,11797,83155031,7.21,14.19,14.19,14.19,14.19
2022-03-29,Bundesgebiet,00,00+,5880,11936,11936,11936,11936,83155031,7.07,14.35,14.35,14.35,14.35
2022-03-28,Bundesgebiet,00,00+,5770,11955,11955,11955,11955,83155031,6.94,14.38,14.38,14.38,14.38
2022-03-27,Bundesgebiet,00,00+,5993,11967,11967,11967,11967,83155031,7.21,14.39,14.39,14.39,14.39
2022-03-26,Bundesgebiet,00,00+,6241,11934,11934,11934,11934,83155031,7.51,14.35,14.35,14.35,14.35
2022-03-25,Bundesgebiet,00,00+,6143,11981,11981,11981,11981,83155031,7.39,14.41,14.41,14.41,14.41
2022-03-24,Bundesgebiet,00,00+,6051,12097,12097,12097,12097,83155031,7.28,14.55,14.55,14.55,14.55
2022-03-23,Bundesgebiet,00,00+,6009,12139,12139,12139,12139,83155031,7.23,14.6,14.6,14.6,14.6
2022-03-22,Bundesgebiet,00,00+,5888,12127,12127,12127,12127,83155031,7.08,14.58,14.58,14.58,14.58
2022-03-21,Bundesgebiet,00,00+,6121,12228,12228,12228,12228,83155031,7.36,14.71,14.71,14.71,14.71
2022-03-20,Bundesgebiet,00,00+,6340,12302,12302,12302,12302,83155031,7.62,14.79,14.79,14.79,14.79
2022-03-19,Bundesgebiet,00,00+,6645,12397,12397,12397,12397,83155031,7.99,14.91,14.91,14.91,14.91
2022-03-18,Bundesgebiet,00,00+,6496,12320,12320,12320,12320,83155031,7.81,14.82,14.82,14.82,14.82
2022-03-17,Bundesgebiet,00,00+,6305,12186,12186,12186,12186,83155031,7.58,14.65,14.65,14.65,14.65
2022-03-16,Bundesgebiet,00,00+,6192,11983,11983,11983,11983,83155031,7.45,14.41,14.41,14.41,14.41
2022-03-15,Bundesgebiet,00,00+,5995,11759,11759,11759,11759,83155031,7.21,14.14,14.14,14.14,14.14
2022-03-14,Bundesgebiet,00,00+,5630,11280,11280,11280,11280,83155031,6.77,13.57,13.57,13.57,13.57
2022-03-13,Bundesgebiet,00,00+,5883,11157,11157,11157,11157,83155031,7.07,13.42,13.42,13.42,13.42
2022-03-12,Bundesgebiet,00,00+,6019,10990,10990,10990,10990,83155031,7.24,13.22,13.22,13.22,13.22
2022-03-11,Bundesgebiet,00,00+,5822,10735,10735,10735,10735,83155031,7,12.91,12.91,12.91,12.91
2022-03-10,Bundesgebiet,00,00+,5604,10478,10478,10478,10478,83155031,6.74,12.6,12.6,12.6,12.6
2022-03-09,Bundesgebiet,00,00+,5503,10233,10233,10233,10233,83155031,6.62,12.31,12.31,12.31,12.31
2022-03-08,Bundesgebiet,00,00+,5118,9867,9867,9867,9867,83155031,6.15,11.87,11.87,11.87,11.87
2022-03-07,Bundesgebiet,00,00+,5036,9671,9671,9671,9671,83155031,6.06,11.63,11.63,11.63,11.63
2022-03-06,Bundesgebiet,00,00+,5185,9610,9610,9610,9610,83155031,6.24,11.56,11.56,11.56,11.56
2022-03-05,Bundesgebiet,00,00+,5432,9653,9653,9653,9653,83155031,6.53,11.61,11.61,11.61,11.61
2022-03-04,Bundesgebiet,00,00+,5283,9607,9607,9607,9607,83155031,6.35,11.55,11.55,11.55,11.55
2022-03-03,Bundesgebiet,00,00+,5285,9556,9556,9556,9556,83155031,6.36,11.49,11.49,11.49,11.49
2022-03-02,Bundesgebiet,00,00+,5105,9587,9587,9587,9587,83155031,6.14,11.53,11.53,11.53,11.53
2022-03-01,Bundesgebiet,00,00+,4932,9707,9707,9707,9707,83155031,5.93,11.67,11.67,11.67,11.67
2022-02-28,Bundesgebiet,00,00+,5053,9926,9926,9926,9926,83155031,6.08,11.94,11.94,11.94,11.94
2022-02-27,Bundesgebiet,00,00+,5260,10023,10023,10023,10023,83155031,6.33,12.05,12.05,12.05,12.05
2022-02-26,Bundesgebiet,00,00+,5425,10040,10040,10040,10040,83155031,6.52,12.07,12.07,12.07,12.07
2022-02-25,Bundesgebiet,00,00+,5221,10123,10123,10123,10123,83155031,6.28,12.17,12.17,12.17,12.17
2022-02-24,Bundesgebiet,00,00+,5217,10256,10256,10256,10256,83155031,6.27,12.33,12.33,12.33,12.33
2022-02-23,Bundesgebiet,00,00+,5275,10332,10332,10332,10332,83155031,6.34,12.42,12.42,12.42,12.42
2022-02-22,Bundesgebiet,00,00+,5165,10435,10435,10435,10435,83155031,6.21,12.55,12.55,12.55,12.55
2022-02-21,Bundesgebiet,00,00+,5040,10357,10357,10357,10357,83155031,6.06,12.46,12.46,12.46,12.46
2022-02-20,Bundesgebiet,00,00+,5213,10312,10312,10312,10312,83155031,6.27,12.4,12.4,12.4,12.4
2022-02-19,Bundesgebiet,00,00+,5301,10239,10239,10239,10239,83155031,6.37,12.31,12.31,12.31,12.31
2022-02-18,Bundesgebiet,00,00+,5189,10242,10242,10242,10242,83155031,6.24,12.32,12.32,12.32,12.32
2022-02-17,Bundesgebiet,00,00+,4962,10188,10188,10188,10188,83155031,5.97,12.25,12.25,12.25,12.25
2022-02-16,Bundesgebiet,00,00+,5019,10169,10169,10169,10169,83155031,6.04,12.23,12.23,12.23,12.23
2022-02-15,Bundesgebiet,00,00+,4906,10235,10235,10235,10235,83155031,5.9,12.31,12.31,12.31,12.31
2022-02-14,Bundesgebiet,00,00+,4933,10335,10335,10335,10335,83155031,5.93,12.43,12.43,12.43,12.43
2022-02-13,Bundesgebiet,00,00+,5181,10395,10395,10395,10395,83155031,6.23,12.5,12.5,12.5,12.5
2022-02-12,Bundesgebiet,00,00+,5370,10484,10484,10484,10484,83155031,6.46,12.61,12.61,12.61,12.61
2022-02-11,Bundesgebiet,00,00+,5375,10552,10552,10552,10552,83155031,6.46,12.69,12.69,12.69,12.69
2022-02-10,Bundesgebiet,00,00+,5178,10645,10645,10645,10645,83155031,6.23,12.8,12.8,12.8,12.8
2022-02-09,Bundesgebiet,00,00+,5046,10606,10606,10606,10606,83155031,6.07,12.75,12.75,12.75,12.75
2022-02-08,Bundesgebiet,00,00+,4659,10305,10305,10305,10305,83155031,5.6,12.39,12.39,12.39,12.39
2022-02-07,Bundesgebiet,00,00+,4498,10004,10004,10004,10004,83155031,5.41,12.03,12.03,12.03,12.03
2022-02-06,Bundesgebiet,00,00+,4684,9913,9913,9913,9913,83155031,5.63,11.92,11.92,11.92,11.92
2022-02-05,Bundesgebiet,00,00+,4782,9802,9802,9802,9802,83155031,5.75,11.79,11.79,11.79,11.79
2022-02-04,Bundesgebiet,00,00+,4531,9502,9502,9502,9502,83155031,5.45,11.43,11.43,11.43,11.43
2022-02-03,Bundesgebiet,00,00+,4155,9054,9054,9054,9054,83155031,5,10.89,10.89,10.89,10.89
2022-02-02,Bundesgebiet,00,00+,3970,8648,8648,8648,8648,83155031,4.77,10.4,10.4,10.4,10.4
2022-02-01,Bundesgebiet,00,00+,3816,8394,8394,8394,8394,83155031,4.59,10.09,10.09,10.09,10.09
2022-01-31,Bundesgebiet,00,00+,3858,8280,8280,8280,8280,83155031,4.64,9.96,9.96,9.96,9.96
2022-01-30,Bundesgebiet,00,00+,3998,8240,8240,8240,8240,83155031,4.81,9.91,9.91,9.91,9.91
2022-01-29,Bundesgebiet,00,00+,3956,8063,8063,8063,8063,83155031,4.76,9.7,9.7,9.7,9.7
2022-01-28,Bundesgebiet,00,00+,3927,7915,7915,7915,7915,83155031,4.72,9.52,9.52,9.52,9.52
2022-01-27,Bundesgebiet,00,00+,3855,7703,7703,7703,7703,83155031,4.64,9.26,9.26,9.26,9.26
2022-01-26,Bundesgebiet,00,00+,3539,7541,7541,7541,7541,83155031,4.26,9.07,9.07,9.07,9.07
2022-01-25,Bundesgebiet,00,00+,3385,7207,7207,7207,7207,83155031,4.07,8.67,8.67,8.67,8.67
2022-01-24,Bundesgebiet,00,00+,3222,6880,6880,6880,6880,83155031,3.87,8.27,8.27,8.27,8.27
2022-01-23,Bundesgebiet,00,00+,3260,6671,6671,6671,6671,83155031,3.92,8.02,8.02,8.02,8.02
2022-01-22,Bundesgebiet,00,00+,3267,6536,6536,6536,6536,83155031,3.93,7.86,7.86,7.86,7.86
2022-01-21,Bundesgebiet,00,00+,3133,6188,6188,6188,6188,83155031,3.77,7.44,7.44,7.44,7.44
2022-01-20,Bundesgebiet,00,00+,2958,5909,5909,5909,5909,83155031,3.56,7.11,7.11,7.11,7.11
2022-01-19,Bundesgebiet,00,00+,2780,5600,5600,5600,5600,83155031,3.34,6.73,6.73,6.73,6.73
2022-01-18,Bundesgebiet,00,00+,2636,5347,5347,5347,5347,83155031,3.17,6.43,6.43,6.43,6.43
2022-01-17,Bundesgebiet,00,00+,2613,5172,5172,5172,5172,83155031,3.14,6.22,6.22,6.22,6.22
2022-01-16,Bundesgebiet,00,00+,2691,5127,5127,5127,5127,83155031,3.24,6.17,6.17,6.17,6.17
2022-01-15,Bundesgebiet,00,00+,2762,5071,5071,5071,5071,83155031,3.32,6.1,6.1,6.1,6.1
2022-01-14,Bundesgebiet,00,00+,2687,5009,5009,5009,5009,83155031,3.23,6.02,6.02,6.02,6.02
2022-01-13,Bundesgebiet,00,00+,2573,4921,4921,4921,4921,83155031,3.09,5.92,5.92,5.92,5.92
2022-01-12,Bundesgebiet,00,00+,2603,4980,4980,4980,4980,83155031,3.13,5.99,5.99,5.99,5.99
2022-01-11,Bundesgebiet,00,00+,2778,5190,5190,5190,5190,83155031,3.34,6.24,6.24,6.24,6.24
2022-01-10,Bundesgebiet,00,00+,2799,5299,5299,5299,5299,83155031,3.37,6.37,6.37,6.37,6.37
2022-01-09,Bundesgebiet,00,00+,2896,5353,5353,5353,5353,83155031,3.48,6.44,6.44,6.44,6.44
2022-01-08,Bundesgebiet,00,00+,2874,5234,5234,5234,5234,83155031,3.46,6.29,6.29,6.29,6.29
2022-01-07,Bundesgebiet,00,00+,2617,5027,5027,5027,5027,83155031,3.15,6.05,6.05,6.05,6.05
2022-01-06,Bundesgebiet,00,00+,2709,5250,5250,5250,5250,83155031,3.26,6.31,6.31,6.31,6.31
2022-01-05,Bundesgebiet,00,00+,2661,5321,5321,5321,5321,83155031,3.2,6.4,6.4,6.4,6.4
2022-01-04,Bundesgebiet,00,00+,2597,5379,5379,5379,5379,83155031,3.12,6.47,6.47,6.47,6.47
2022-01-03,Bundesgebiet,00,00+,2550,5333,5333,5333,5333,83155031,3.07,6.41,6.41,6.41,6.41
2022-01-02,Bundesgebiet,00,00+,2598,5330,5330,5330,5330,83155031,3.12,6.41,6.41,6.41,6.41
2022-01-01,Bundesgebiet,00,00+,2671,5333,5333,5333,5333,83155031,3.21,6.41,6.41,6.41,6.41
2021-12-31,Bundesgebiet,00,00+,2665,5282,5282,5282,5282,83155031,3.2,6.35,6.35,6.35,6.35
2021-12-30,Bundesgebiet,00,00+,2622,5277,5277,5277,5277,83155031,3.15,6.35,6.35,6.35,6.35
2021-12-29,Bundesgebiet,00,00+,2647,5300,5300,5300,5300,83155031,3.18,6.37,6.37,6.37,6.37
2021-12-28,Bundesgebiet,00,00+,2704,5412,5412,5412,5412,83155031,3.25,6.51,6.51,6.51,6.51
2021-12-27,Bundesgebiet,00,00+,2709,5514,5514,5514,5514,83155031,3.26,6.63,6.63,6.63,6.63
2021-12-26,Bundesgebiet,00,00+,2751,5605,5605,5605,5605,83155031,3.31,6.74,6.74,6.74,6.74
