Datum,Bundesland,Bundesland_Id,Altersgruppe,fixierte_7T_Hospitalisierung_Faelle,aktualisierte_7T_Hospitalisierung_Faelle,PS_adjustierte_7T_Hospitalisierung_Faelle,UG_PI_adjustierte_7T_Hospitalisierung_Faelle,OG_PI_adjustierte_7T_Hospitalisierung_Faelle,Bevoelkerung,fixierte_7T_Hospitalisierung_Inzidenz,aktualisierte_7T_Hospitalisierung_Inzidenz,PS_adjustierte_7T_Hospitalisierung_Inzidenz,UG_PI_adjustierte_7T_Hospitalisierung_Inzidenz,OG_PI_adjustierte_7T_Hospitalisierung_Inzidenz
2021-10-20,Bundesgebiet,00,00+,1947,3609,3609,3609,3609,83155031,2.34,4.34,4.34,4.34,4.34
2021-10-19,Bundesgebiet,00,00+,1773,3257,3257,3257,3257,83155031,2.13,3.92,3.92,3.92,3.92
2021-10-18,Bundesgebiet,00,00+,1597,3035,3035,3035,3035,83155031,1.92,3.65,3.65,3.65,3.65
2021-10-17,Bundesgebiet,00,00+,1609,2970,2970,2970,2970,83155031,1.93,3.57,3.57,3.57,3.57
2021-10-16,Bundesgebiet,00,00+,1667,2922,2922,2922,2922,83155031,2,3.51,3.51,3.51,3.51
2021-10-15,Bundesgebiet,00,00+,1681,2871,2871,2871,2871,83155031,2.02,3.45,3.45,3.45,3.45
2021-10-14,Bundesgebiet,00,00+,1604,2767,2767,2767,2767,83155031,1.93,3.33,3.33,3.33,3.33
2021-10-13,Bundesgebiet,00,00+,1580,2750,2750,2750,2750,83155031,1.9,3.31,3.31,3.31,3.31
2021-10-12,Bundesgebiet,00,00+,1417,2678,2678,2678,2678,83155031,1.7,3.22,3.22,3.22,3.22
2021-10-11,Bundesgebiet,00,00+,1312,2583,2583,2583,2583,83155031,1.58,3.11,3.11,3.11,3.11
2021-10-10,Bundesgebiet,00,00+,1362,2560,2560,2560,2560,83155031,1.64,3.08,3.08,3.08,3.08
2021-10-09,Bundesgebiet,00,00+,1420,2510,2510,2510,2510,83155031,1.71,3.02,3.02,3.02,3.02
2021-10-08,Bundesgebiet,00,00+,1391,2436,2436,2436,2436,83155031,1.67,2.93,2.93,2.93,2.93
2021-10-07,Bundesgebiet,00,00+,1339,2381,2381,2381,2381,83155031,1.61,2.86,2.86,2.86,2.86
2021-10-06,Bundesgebiet,00,00+,1371,2389,2389,2389,2389,83155031,1.65,2.87,2.87,2.87,2.87
2021-10-05,Bundesgebiet,00,00+,1398,2475,2475,2475,2475,83155031,1.68,2.98,2.98,2.98,2.98
2021-10-04,Bundesgebiet,00,00+,1292,2525,2525,2525,2525,83155031,1.55,3.04,3.04,3.04,3.04
2021-10-03,Bundesgebiet,00,00+,1335,2529,2529,2529,2529,83155031,1.61,3.04,3.04,3.04,3.04
2021-10-02,Bundesgebiet,00,00+,1398,2532,2532,2532,2532,83155031,1.68,3.04,3.04,3.04,3.04
2021-10-01,Bundesgebiet,00,00+,1371,2542,2542,2542,2542,83155031,1.65,3.06,3.06,3.06,3.06
2021-09-30,Bundesgebiet,00,00+,1371,2608,2608,2608,2608,83155031,1.65,3.14,3.14,3.14,3.14
2021-09-29,Bundesgebiet,00,00+,1330,2568,2568,2568,2568,83155031,1.6,3.09,3.09,3.09,3.09
2021-09-28,Bundesgebiet,00,00+,1283,2478,2478,2478,2478,83155031,1.54,2.98,2.98,2.98,2.98
2021-09-27,Bundesgebiet,00,00+,1199,2454,2454,2454,2454,83155031,1.44,2.95,2.95,2.95,2.95
2021-09-26,Bundesgebiet,00,00+,1240,2452,2452,2452,2452,83155031,1.49,2.95,2.95,2.95,2.95
2021-09-25,Bundesgebiet,00,00+,1274,2483,2483,2483,2483,83155031,1.53,2.99,2.99,2.99,2.99
2021-09-24,Bundesgebiet,00,00+,1317,2517,2517,2517,2517,83155031,1.58,3.03,3.03,3.03,3.03
2021-09-23,Bundesgebiet,00,00+,1303,2520,2520,2520,2520,83155031,1.57,3.03,3.03,3.03,3.03
2021-09-22,Bundesgebiet,00,00+,1373,2595,2595,2595,2595,83155031,1.65,3.12,3.12,3.12,3.12
2021-09-21,Bundesgebiet,00,00+,1352,2675,2675,2675,2675,83155031,1.63,3.22,3.22,3.22,3.22
2021-09-20,Bundesgebiet,00,00+,1369,2755,2755,2755,2755,83155031,1.65,3.31,3.31,3.31,3.31
2021-09-19,Bundesgebiet,00,00+,1425,2817,2817,2817,2817,83155031,1.71,3.39,3.39,3.39,3.39
2021-09-18,Bundesgebiet,00,00+,1505,2888,2888,2888,2888,83155031,1.81,3.47,3.47,3.47,3.47
2021-09-17,Bundesgebiet,00,00+,1568,2988,2988,2988,2988,83155031,1.89,3.59,3.59,3.59,3.59
2021-09-16,Bundesgebiet,00,00+,1554,3092,3092,3092,3092,83155031,1.87,3.72,3.72,3.72,3.72
2021-09-15,Bundesgebiet,00,00+,1566,3141,3141,3141,3141,83155031,1.88,3.78,3.78,3.78,3.78
2021-09-14,Bundesgebiet,00,00+,1544,3245,3245,3245,3245,83155031,1.86,3.9,3.9,3.9,3.9
2021-09-13,Bundesgebiet,00,00+,1490,3265,3265,3265,3265,83155031,1.79,3.93,3.93,3.93,3.93
2021-09-12,Bundesgebiet,00,00+,1501,3281,3281,3281,3281,83155031,1.81,3.95,3.95,3.95,3.95
2021-09-11,Bundesgebiet,00,00+,1610,3302,3302,3302,3302,83155031,1.94,3.97,3.97,3.97,3.97
2021-09-10,Bundesgebiet,00,00+,1625,3301,3301,3301,3301,83155031,1.95,3.97,3.97,3.97,3.97
2021-09-09,Bundesgebiet,00,00+,1568,3276,3276,3276,3276,83155031,1.89,3.94,3.94,3.94,3.94
2021-09-08,Bundesgebiet,00,00+,1487,3277,3277,3277,3277,83155031,1.79,3.94,3.94,3.94,3.94
2021-09-07,Bundesgebiet,00,00+,1403,3269,3269,3269,3269,83155031,1.69,3.93,3.93,3.93,3.93
2021-09-06,Bundesgebiet,00,00+,1361,3245,3245,3245,3245,83155031,1.64,3.9,3.9,3.9,3.9
2021-09-05,Bundesgebiet,00,00+,1433,3247,3247,3247,3247,83155031,1.72,3.9,3.9,3.9,3.9
2021-09-04,Bundesgebiet,00,00+,1465,3254,3254,3254,3254,83155031,1.76,3.91,3.91,3.91,3.91
2021-09-03,Bundesgebiet,00,00+,1522,3216,3216,3216,3216,83155031,1.83,3.87,3.87,3.87,3.87
2021-09-02,Bundesgebiet,00,00+,1443,3188,3188,3188,3188,83155031,1.74,3.83,3.83,3.83,3.83
2021-09-01,Bundesgebiet,00,00+,1506,3185,3185,3185,3185,83155031,1.81,3.83,3.83,3.83,3.83
2021-08-31,Bundesgebiet,00,00+,1458,3158,3158,3158,3158,83155031,1.75,3.8,3.8,3.8,3.8
2021-08-30,Bundesgebiet,00,00+,1421,3184,3184,3184,3184,83155031,1.71,3.83,3.83,3.83,3.83
2021-08-29,Bundesgebiet,00,00+,1445,3160,3160,3160,3160,83155031,1.74,3.8,3.8,3.8,3.8
2021-08-28,Bundesgebiet,00,00+,1478,3052,3052,3052,3052,83155031,1.78,3.67,3.67,3.67,3.67
2021-08-27,Bundesgebiet,00,00+,1371,2938,2938,2938,2938,83155031,1.65,3.53,3.53,3.53,3.53
2021-08-26,Bundesgebiet,00,00+,1299,2835,2835,2835,2835,83155031,1.56,3.41,3.41,3.41,3.41
2021-08-25,Bundesgebiet,00,00+,1220,2674,2674,2674,2674,83155031,1.47,3.22,3.22,3.22,3.22
2021-08-24,Bundesgebiet,00,00+,1150,2491,2491,2491,2491,83155031,1.38,3,3,3,3
2021-08-23,Bundesgebiet,00,00+,1068,2348,2348,2348,2348,83155031,1.28,2.82,2.82,2.82,2.82
2021-08-22,Bundesgebiet,00,00+,1093,2285,2285,2285,2285,83155031,1.31,2.75,2.75,2.75,2.75
2021-08-21,Bundesgebiet,00,00+,1101,2213,2213,2213,2213,83155031,1.32,2.66,2.66,2.66,2.66
2021-08-20,Bundesgebiet,00,00+,1085,2132,2132,2132,2132,83155031,1.3,2.56,2.56,2.56,2.56
2021-08-19,Bundesgebiet,00,00+,1028,2031,2031,2031,2031,83155031,1.24,2.44,2.44,2.44,2.44
2021-08-18,Bundesgebiet,00,00+,989,1921,1921,1921,1921,83155031,1.19,2.31,2.31,2.31,2.31
2021-08-17,Bundesgebiet,00,00+,916,1784,1784,1784,1784,83155031,1.1,2.15,2.15,2.15,2.15
2021-08-16,Bundesgebiet,00,00+,843,1660,1660,1660,1660,83155031,1.01,2,2,2,2
2021-08-15,Bundesgebiet,00,00+,836,1587,1587,1587,1587,83155031,1.01,1.91,1.91,1.91,1.91
2021-08-14,Bundesgebiet,00,00+,835,1512,1512,1512,1512,83155031,1,1.82,1.82,1.82,1.82
2021-08-13,Bundesgebiet,00,00+,781,1406,1406,1406,1406,83155031,0.94,1.69,1.69,1.69,1.69
2021-08-12,Bundesgebiet,00,00+,717,1289,1289,1289,1289,83155031,0.86,1.55,1.55,1.55,1.55
2021-08-11,Bundesgebiet,00,00+,632,1161,1161,1161,1161,83155031,0.76,1.4,1.4,1.4,1.4
2021-08-10,Bundesgebiet,00,00+,573,1061,1061,1061,1061,83155031,0.69,1.28,1.28,1.28,1.28
2021-08-09,Bundesgebiet,00,00+,501,1012,1012,1012,1012,83155031,0.6,1.22,1.22,1.22,1.22
2021-08-08,Bundesgebiet,00,00+,505,1001,1001,1001,1001,83155031,0.61,1.2,1.2,1.2,1.2
2021-08-07,Bundesgebiet,00,00+,500,959,959,959,959,83155031,0.6,1.15,1.15,1.15,1.15
2021-08-06,Bundesgebiet,00,00+,508,929,929,929,929,83155031,0.61,1.12,1.12,1.12,1.12
2021-08-05,Bundesgebiet,00,00+,496,888,888,888,888,83155031,0.6,1.07,1.07,1.07,1.07
2021-08-04,Bundesgebiet,00,00+,478,883,883,883,883,83155031,0.57,1.06,1.06,1.06,1.06
2021-08-03,Bundesgebiet,00,00+,456,860,860,860,860,83155031,0.55,1.03,1.03,1.03,1.03
2021-08-02,Bundesgebiet,00,00+,416,784,784,784,784,83155031,0.5,0.94,0.94,0.94,0.94
2021-08-01,Bundesgebiet,00,00+,407,754,754,754,754,83155031,0.49,0.91,0.91,0.91,0.91
2021-07-31,Bundesgebiet,00,00+,420,748,748,748,748,83155031,0.51,0.9,0.9,0.9,0.9
2021-07-30,Bundesgebiet,00,00+,412,711,711,711,711,83155031,0.5,0.86,0.86,0.86,0.86
2021-07-29,Bundesgebiet,00,00+,364,681,681,681,681,83155031,0.44,0.82,0.82,0.82,0.82
2021-07-28,Bundesgebiet,00,00+,338,635,635,635,635,83155031,0.41,0.76,0.76,0.76,0.76
2021-07-27,Bundesgebiet,00,00+,312,572,572,572,572,83155031,0.38,0.69,0.69,0.69,0.69
2021-07-26,Bundesgebiet,00,00+,307,586,586,586,586,83155031,0.37,0.7,0.7,0.7,0.7
2021-07-25,Bundesgebiet,00,00+,313,593,593,593,593,83155031,0.38,0.71,0.71,0.71,0.71
2021-07-24,Bundesgebiet,00,00+,320,569,569,569,569,83155031,0.38,0.68,0.68,0.68,0.68
2021-07-23,Bundesgebiet,00,00+,308,539,539,539,539,83155031,0.37,0.65,0.65,0.65,0.65
2021-07-22,Bundesgebiet,00,00+,280,500,500,500,500,83155031,0.34,0.6,0.6,0.6,0.6
2021-07-21,Bundesgebiet,00,00+,257,469,469,469,469,83155031,0.31,0.56,0.56,0.56,0.56
2021-07-20,Bundesgebiet,00,00+,244,447,447,447,447,83155031,0.29,0.54,0.54,0.54,0.54
2021-07-19,Bundesgebiet,00,00+,216,413,413,413,413,83155031,0.26,0.5,0.5,0.5,0.5
2021-07-18,Bundesgebiet,00,00+,214,394,394,394,394,83155031,0.26,0.47,0.47,0.47,0.47
2021-07-17,Bundesgebiet,00,00+,221,394,394,394,394,83155031,0.27,0.47,0.47,0.47,0.47
2021-07-16,Bundesgebiet,00,00+,222,391,391,391,391,83155031,0.27,0.47,0.47,0.47,0.47
2021-07-15,Bundesgebiet,00,00+,208,389,389,389,389,83155031,0.25,0.47,0.47,0.47,0.47
2021-07-14,Bundesgebiet,00,00+,203,373,373,373,373,83155031,0.24,0.45,0.45,0.45,0.45
2021-07-13,Bundesgebiet,00,00+,214,366,366,366,366,83155031,0.26,0.44,0.44,0.44,0.44
2021-07-12,Bundesgebiet,00,00+,219,362,362,362,362,83155031,0.26,0.44,0.44,0.44,0.44
2021-07-11,Bundesgebiet,00,00+,218,362,362,362,362,83155031,0.26,0.44,0.44,0.44,0.44
2021-07-10,Bundesgebiet,00,00+,205,337,337,337,337,83155031,0.25,0.41,0.41,0.41,0.41
2021-07-09,Bundesgebiet,00,00+,194,315,315,315,315,83155031,0.23,0.38,0.38,0.38,0.38
2021-07-08,Bundesgebiet,00,00+,197,329,329,329,329,83155031,0.24,0.4,0.4,0.4,0.4
2021-07-07,Bundesgebiet,00,00+,198,332,332,332,332,83155031,0.24,0.4,0.4,0.4,0.4
2021-07-06,Bundesgebiet,00,00+,205,326,326,326,326,83155031,0.25,0.39,0.39,0.39,0.39
2021-07-05,Bundesgebiet,00,00+,194,317,317,317,317,83155031,0.23,0.38,0.38,0.38,0.38
2021-07-04,Bundesgebiet,00,00+,196,317,317,317,317,83155031,0.24,0.38,0.38,0.38,0.38
2021-07-03,Bundesgebiet,00,00+,210,325,325,325,325,83155031,0.25,0.39,0.39,0.39,0.39
2021-07-02,Bundesgebiet,00,00+,199,328,328,328,328,83155031,0.24,0.39,0.39,0.39,0.39
2021-07-01,Bundesgebiet,00,00+,198,322,322,322,322,83155031,0.24,0.39,0.39,0.39,0.39
2021-06-30,Bundesgebiet,00,00+,208,328,328,328,328,83155031,0.25,0.39,0.39,0.39,0.39
2021-06-29,Bundesgebiet,00,00+,233,344,344,344,344,83155031,0.28,0.41,0.41,0.41,0.41
2021-06-28,Bundesgebiet,00,00+,244,362,362,362,362,83155031,0.29,0.44,0.44,0.44,0.44
2021-06-27,Bundesgebiet,00,00+,254,372,372,372,372,83155031,0.31,0.45,0.45,0.45,0.45
2021-06-26,Bundesgebiet,00,00+,279,394,394,394,394,83155031,0.34,0.47,0.47,0.47,0.47
2021-06-25,Bundesgebiet,00,00+,284,416,416,416,416,83155031,0.34,0.5,0.5,0.5,0.5
2021-06-24,Bundesgebiet,00,00+,281,440,440,440,440,83155031,0.34,0.53,0.53,0.53,0.53
2021-06-23,Bundesgebiet,00,00+,297,471,471,471,471,83155031,0.36,0.57,0.57,0.57,0.57
2021-06-22,Bundesgebiet,00,00+,302,493,493,493,493,83155031,0.36,0.59,0.59,0.59,0.59
2021-06-21,Bundesgebiet,00,00+,323,525,525,525,525,83155031,0.39,0.63,0.63,0.63,0.63
2021-06-20,Bundesgebiet,00,00+,342,546,546,546,546,83155031,0.41,0.66,0.66,0.66,0.66
2021-06-19,Bundesgebiet,00,00+,352,551,551,551,551,83155031,0.42,0.66,0.66,0.66,0.66
2021-06-18,Bundesgebiet,00,00+,373,591,591,591,591,83155031,0.45,0.71,0.71,0.71,0.71
2021-06-17,Bundesgebiet,00,00+,414,643,643,643,643,83155031,0.5,0.77,0.77,0.77,0.77
2021-06-16,Bundesgebiet,00,00+,448,692,692,692,692,83155031,0.54,0.83,0.83,0.83,0.83
2021-06-15,Bundesgebiet,00,00+,496,773,773,773,773,83155031,0.6,0.93,0.93,0.93,0.93
2021-06-14,Bundesgebiet,00,00+,516,812,812,812,812,83155031,0.62,0.98,0.98,0.98,0.98
2021-06-13,Bundesgebiet,00,00+,543,842,842,842,842,83155031,0.65,1.01,1.01,1.01,1.01
2021-06-12,Bundesgebiet,00,00+,595,909,909,909,909,83155031,0.72,1.09,1.09,1.09,1.09
2021-06-11,Bundesgebiet,00,00+,616,933,933,933,933,83155031,0.74,1.12,1.12,1.12,1.12
2021-06-10,Bundesgebiet,00,00+,614,952,952,952,952,83155031,0.74,1.14,1.14,1.14,1.14
2021-06-09,Bundesgebiet,00,00+,616,1017,1017,1017,1017,83155031,0.74,1.22,1.22,1.22,1.22
2021-06-08,Bundesgebiet,00,00+,624,1084,1084,1084,1084,83155031,0.75,1.3,1.3,1.3,1.3
2021-06-07,Bundesgebiet,00,00+,623,1142,1142,1142,1142,83155031,0.75,1.37,1.37,1.37,1.37
2021-06-06,Bundesgebiet,00,00+,646,1172,1172,1172,1172,83155031,0.78,1.41,1.41,1.41,1.41
2021-06-05,Bundesgebiet,00,00+,690,1232,1232,1232,1232,83155031,0.83,1.48,1.48,1.48,1.48
2021-06-04,Bundesgebiet,00,00+,757,1368,1368,1368,1368,83155031,0.91,1.65,1.65,1.65,1.65
2021-06-03,Bundesgebiet,00,00+,846,1504,1504,1504,1504,83155031,1.02,1.81,1.81,1.81,1.81
2021-06-02,Bundesgebiet,00,00+,986,1698,1698,1698,1698,83155031,1.19,2.04,2.04,2.04,2.04
2021-06-01,Bundesgebiet,00,00+,1032,1755,1755,1755,1755,83155031,1.24,2.11,2.11,2.11,2.11
2021-05-31,Bundesgebiet,00,00+,963,1718,1718,1718,1718,83155031,1.16,2.07,2.07,2.07,2.07
2021-05-30,Bundesgebiet,00,00+,986,1742,1742,1742,1742,83155031,1.19,2.09,2.09,2.09,2.09
2021-05-29,Bundesgebiet,00,00+,1035,1800,1800,1800,1800,83155031,1.24,2.16,2.16,2.16,2.16
2021-05-28,Bundesgebiet,00,00+,1101,1924,1924,1924,1924,83155031,1.32,2.31,2.31,2.31,2.31
2021-05-27,Bundesgebiet,00,00+,1144,2043,2043,2043,2043,83155031,1.38,2.46,2.46,2.46,2.46
2021-05-26,Bundesgebiet,00,00+,1228,2181,2181,2181,2181,83155031,1.48,2.62,2.62,2.62,2.62
2021-05-25,Bundesgebiet,00,00+,1343,2460,2460,2460,2460,83155031,1.62,2.96,2.96,2.96,2.96
2021-05-24,Bundesgebiet,00,00+,1602,2790,2790,2790,2790,83155031,1.93,3.36,3.36,3.36,3.36
2021-05-23,Bundesgebiet,00,00+,1713,2986,2986,2986,2986,83155031,2.06,3.59,3.59,3.59,3.59
2021-05-22,Bundesgebiet,00,00+,1851,3225,3225,3225,3225,83155031,2.23,3.88,3.88,3.88,3.88
2021-05-21,Bundesgebiet,00,00+,1877,3290,3290,3290,3290,83155031,2.26,3.96,3.96,3.96,3.96
2021-05-20,Bundesgebiet,00,00+,1824,3359,3359,3359,3359,83155031,2.19,4.04,4.04,4.04,4.04
2021-05-19,Bundesgebiet,00,00+,1915,3630,3630,3630,3630,83155031,2.3,4.37,4.37,4.37,4.37
2021-05-18,Bundesgebiet,00,00+,2050,3914,3914,3914,3914,83155031,2.47,4.71,4.71,4.71,4.71
2021-05-17,Bundesgebiet,00,00+,2030,4064,4064,4064,4064,83155031,2.44,4.89,4.89,4.89,4.89
2021-05-16,Bundesgebiet,00,00+,2068,4101,4101,4101,4101,83155031,2.49,4.93,4.93,4.93,4.93
2021-05-15,Bundesgebiet,00,00+,2140,4177,4177,4177,4177,83155031,2.57,5.02,5.02,5.02,5.02
2021-05-14,Bundesgebiet,00,00+,2264,4541,4541,4541,4541,83155031,2.72,5.46,5.46,5.46,5.46
2021-05-13,Bundesgebiet,00,00+,2581,4959,4959,4959,4959,83155031,3.1,5.96,5.96,5.96,5.96
2021-05-12,Bundesgebiet,00,00+,2696,5173,5173,5173,5173,83155031,3.24,6.22,6.22,6.22,6.22
2021-05-11,Bundesgebiet,00,00+,2687,5341,5341,5341,5341,83155031,3.23,6.42,6.42,6.42,6.42
